title,url,summary,content,author,combined_text,Relevance_Score,Relevant_to_Education_in_UAE
"More than 30% of Abu Dhabi private schools rated outstanding, good",https://www.khaleejtimes.com/uae/education/more-than-30-of-abu-dhabi-private-schools-rated-outstanding-good,This is based on the emirate's new rating system that evaluates schools' national identity programmes,,,"More than 30% of Abu Dhabi private schools rated outstanding, good. This is based on the emirate's new rating system that evaluates schools' national identity programmes",0.4410005211830139,True
Abu Dhabi to open 10 new nursery schools in 2 years,https://www.khaleejtimes.com/uae/education/abu-dhabi-to-open-10-new-nursery-schools-in-2-years,"Registration for the first batch of enrollees will open in October 2023 to accommodate 2,000 students aged between three months and four years",,,"Abu Dhabi to open 10 new nursery schools in 2 years. Registration for the first batch of enrollees will open in October 2023 to accommodate 2,000 students aged between three months and four years",0.5765489339828491,True
UAE: All schools in Abu Dhabi join EADs sustainability initiative,https://www.khaleejtimes.com/uae/uae-all-schools-in-abu-dhabi-join-eads-sustainability-initiative,The achievement was realised in collaboration with the Ministry of Education Emirates Schools Establishment and the Abu Dhabi Department of Education and Knowledge,,,UAE: All schools in Abu Dhabi join EADs sustainability initiative. The achievement was realised in collaboration with the Ministry of Education Emirates Schools Establishment and the Abu Dhabi Department of Education and Knowledge,0.5462138652801514,True
"Abu Dhabi: Dh6 million cash award announced to recognise top schools, individuals",https://www.khaleejtimes.com/uae/education/abu-dhabi-dh6-million-cash-award-announced-to-recognise-top-schools-individuals,ADEK will recognise people with outstanding merit who contribute to building an education ecosystem which nurtures the next generation of lifelong learners,,,"Abu Dhabi: Dh6 million cash award announced to recognise top schools, individuals. ADEK will recognise people with outstanding merit who contribute to building an education ecosystem which nurtures the next generation of lifelong learners",0.5700728893280029,True
Students are back to Abu Dhabi schools on Sunday,https://www.khaleejtimes.com/uae/students-are-back-to-abu-dhabi-schools-on-sunday,"ABU DHABI - Dr. Mugheer Khamis Al Khaili, Director General of Abu Dhabi Education Council (ADEC),",,,"Students are back to Abu Dhabi schools on Sunday. ABU DHABI - Dr. Mugheer Khamis Al Khaili, Director General of Abu Dhabi Education Council (ADEC),",0.4606599509716034,True
UAE: New school rating system announced in Abu Dhabi,https://www.khaleejtimes.com/uae/education/abu-dhabi-launches-new-rating-system-in-private-schools-to-provide-transparency-on-national-identity,"Private schools will be ranked as 'outstanding', 'good', 'acceptable', or 'weak' under the new scheme's parameters",,,"UAE: New school rating system announced in Abu Dhabi. Private schools will be ranked as 'outstanding', 'good', 'acceptable', or 'weak' under the new scheme's parameters",0.7730002403259277,True
Revealed: Abu Dhabi's 11 outstanding private schools,https://www.khaleejtimes.com/uae/education/revealed-abu-dhabis-11-outstanding-private-schools,"Based on ratings, following its annual Irtiqaa inspections, these institutions are allowed an optional increase of tuition fees",,,"Revealed: Abu Dhabi's 11 outstanding private schools. Based on ratings, following its annual Irtiqaa inspections, these institutions are allowed an optional increase of tuition fees",0.8276565670967102,True
Islamabad HSSC exam toppers in Abu Dhabi and RAK schools,https://www.khaleejtimes.com/uae/islamabad-hssc-exam-toppers-in-abu-dhabi-and-rak-schools,"ABU DHABI-The students of Shaikh Khalifa bin Zayed Arab Pakistan School in Abu Dhabi came up with 100 per cent results in humanities, pre-engineering, commerce, and general science groups at the Islamabad Board's Higher Secondary School Certificate (HSSC) Part II examinations this year.",,,"Islamabad HSSC exam toppers in Abu Dhabi and RAK schools. ABU DHABI-The students of Shaikh Khalifa bin Zayed Arab Pakistan School in Abu Dhabi came up with 100 per cent results in humanities, pre-engineering, commerce, and general science groups at the Islamabad Board's Higher Secondary School Certificate (HSSC) Part II examinations this year.",0.5874119400978088,True
Abu Dhabi approves increase in school tuition after 3-year pause,https://www.khaleejtimes.com/uae/education/uae-up-to-3-94-hike-in-tuition-fees-approved-for-schools-in-abu-dhabi,The increase is calculated based on a number of factors including the Irtiqaa inspection score,,,Abu Dhabi approves increase in school tuition after 3-year pause. The increase is calculated based on a number of factors including the Irtiqaa inspection score,0.6496124267578125,True
Impressive show by Abu Dhabi school,https://www.khaleejtimes.com/uae/impressive-show-by-abu-dhabi-school,"ABU DHABI - The students of Al Rayyan National Pvt. School, Abu Dhabi, put up an excellent show at the IGCSE Examination 2003, as a bright scholar Safa Omer Mustafa Sebeq topped the honours list with 5 As and 2 Bs.",,,"Impressive show by Abu Dhabi school. ABU DHABI - The students of Al Rayyan National Pvt. School, Abu Dhabi, put up an excellent show at the IGCSE Examination 2003, as a bright scholar Safa Omer Mustafa Sebeq topped the honours list with 5 As and 2 Bs.",0.47208914160728455,True
"UAE: Excellent show by Abu Dhabi, Al Ain schools",https://www.khaleejtimes.com/uae/excellent-show-by-capital-al-ain-schools,"In line with the good show by the other Gulf-based schools, students of Abu Dhabi schools affiliated to the Central Board of Secondary Education (CBSE) have performed well at the All India Senior School Certificate Examination (AISSCE) for Class XII.",,,"UAE: Excellent show by Abu Dhabi, Al Ain schools. In line with the good show by the other Gulf-based schools, students of Abu Dhabi schools affiliated to the Central Board of Secondary Education (CBSE) have performed well at the All India Senior School Certificate Examination (AISSCE) for Class XII.",0.42280447483062744,True
Abu Dhabi rolls out new school model,https://www.khaleejtimes.com/uae/education/abu-dhabi-rolls-out-new-school-model,The Abu Dhabi Education Council (Adec) has made major changes in Cycle 2 (Grades 6 to 9) classes as it rolls out the new school model (NSM) to middle grades starting with Grade 6 in the next academic year.,,,Abu Dhabi rolls out new school model. The Abu Dhabi Education Council (Adec) has made major changes in Cycle 2 (Grades 6 to 9) classes as it rolls out the new school model (NSM) to middle grades starting with Grade 6 in the next academic year.,0.7046806216239929,True
"Abu Dhabi: Father ordered to pay Dh20,000 after son breaks classmate's nose in school fight",https://www.khaleejtimes.com/uae/crime/abu-dhabi-father-ordered-to-pay-dh20000-after-son-breaks-classmates-nose-in-school-fight,"The victim's dad initially demanded Dh150,000 in compensation as he claimed his child also had to deal with psychological issues after the incident",,,"Abu Dhabi: Father ordered to pay Dh20,000 after son breaks classmate's nose in school fight. The victim's dad initially demanded Dh150,000 in compensation as he claimed his child also had to deal with psychological issues after the incident",0.5264696478843689,True
"Abu Dhabi: Man ordered to pay ex-wife Dh104,000 after refusing to settle kids' school fees",https://www.khaleejtimes.com/uae/crime/abu-dhabi-man-ordered-to-pay-ex-wife-dh104000-after-refusing-to-settle-kids-school-fees,The woman had to settle the huge bills out of her own pocket so their children could attend classes,,,"Abu Dhabi: Man ordered to pay ex-wife Dh104,000 after refusing to settle kids' school fees. The woman had to settle the huge bills out of her own pocket so their children could attend classes",0.467406302690506,True
